1.554000000000000103e-01
1.436999999999999944e-01
2.124999999999999944e-01
1.794000000000000039e-01
2.277000000000000135e-01
2.937000000000000166e-01
3.053000000000000158e-01
3.212999999999999745e-01
3.512000000000000122e-01
3.552000000000000157e-01
3.668000000000000149e-01
3.765999999999999903e-01
3.834000000000000186e-01
3.897999999999999798e-01
3.916999999999999926e-01
4.089999999999999747e-01
4.198000000000000065e-01
4.154999999999999805e-01
4.272000000000000242e-01
4.791000000000000258e-01
4.943000000000000171e-01
4.971999999999999753e-01
5.345999999999999641e-01
5.581000000000000405e-01
5.808999999999999719e-01
5.979999999999999760e-01
6.124000000000000554e-01
6.444999999999999618e-01
6.673999999999999932e-01
6.834000000000000075e-01
7.023000000000000353e-01
6.800000000000000488e-01
7.176000000000000156e-01
7.318999999999999950e-01
7.546000000000000485e-01
7.652999999999999803e-01
7.570000000000000062e-01
7.925999999999999712e-01
8.092000000000000304e-01
8.097999999999999643e-01
8.110000000000000542e-01
8.087999999999999634e-01
8.155000000000000027e-01
8.206999999999999851e-01
8.196999999999999842e-01
8.284000000000000252e-01
8.320999999999999508e-01
8.357999999999999874e-01
8.387000000000000011e-01
8.378999999999999782e-01
8.307999999999999829e-01
8.345000000000000195e-01
8.421999999999999487e-01
8.498999999999999888e-01
8.466000000000000192e-01
8.448999999999999844e-01
8.512999999999999456e-01
8.544000000000000483e-01
8.652999999999999581e-01
8.675000000000000488e-01
8.627000000000000224e-01
8.713999999999999524e-01
8.758000000000000229e-01
8.730999999999999872e-01
8.780999999999999917e-01
8.784999999999999476e-01
8.822999999999999732e-01
8.823999999999999622e-01
8.824999999999999512e-01
8.870999999999999996e-01
8.892999999999999794e-01
8.856000000000000538e-01
8.887000000000000455e-01
8.867000000000000437e-01
8.859000000000000208e-01
8.890000000000000124e-01
8.913999999999999702e-01
8.931999999999999940e-01
8.799000000000000155e-01
8.930000000000000160e-01
8.961000000000000076e-01
8.960000000000000187e-01
8.995999999999999552e-01
8.980000000000000204e-01
8.960000000000000187e-01
8.964999999999999636e-01
9.001000000000000112e-01
9.001000000000000112e-01
9.008000000000000451e-01
9.011000000000000121e-01
9.015999999999999570e-01
9.022000000000000020e-01
9.002000000000000002e-01
9.026999999999999469e-01
9.039000000000000368e-01
8.993999999999999773e-01
9.069000000000000394e-01
9.055999999999999606e-01
9.052999999999999936e-01
9.049000000000000377e-01
9.051000000000000156e-01
9.021000000000000130e-01
9.003999999999999782e-01
9.032000000000000028e-01
9.055999999999999606e-01
9.076999999999999513e-01
9.088000000000000522e-01
9.082000000000000073e-01
9.078000000000000513e-01
9.092000000000000082e-01
9.081000000000000183e-01
9.083999999999999853e-01
9.041000000000000147e-01
9.100000000000000311e-01
9.106999999999999540e-01
9.109000000000000430e-01
9.113999999999999879e-01
9.112000000000000099e-01
9.112999999999999989e-01
9.120000000000000329e-01
9.130000000000000338e-01
9.112999999999999989e-01
9.118000000000000549e-01
9.126999999999999558e-01
9.051000000000000156e-01
9.125999999999999668e-01
9.142000000000000126e-01
9.115999999999999659e-01
9.141000000000000236e-01
9.136999999999999567e-01
9.129000000000000448e-01
9.153000000000000025e-01
9.139000000000000457e-01
9.095999999999999641e-01
9.139000000000000457e-01
9.144999999999999796e-01
9.141000000000000236e-01
9.149000000000000465e-01
9.144999999999999796e-01
